retweetCount,quoteCount,replyCount,retweetedTweet,date,user,text,lang,likeCount,id,cleaned_text
0,0,0,False,2024-07-21,"{'id': 293063251, 'id_str': '293063251', 'url': 'https://twitter.com/Durham Herald-Sun', 'username': 'Durham Herald-Sun', 'rawDescription': 'Daily newspaper covering news, sports and entertainment in Durham, Chapel Hill and the surrounding area. A @McClatchy paper.', 'created': datetime.datetime(2011, 5, 4, 17, 59, 40, tzinfo=datetime.timezone.utc), 'followersCount': 17077, 'friendsCount': 591, 'statusesCount': 120710, 'favouritesCount': 337, 'listedCount': 439, 'mediaCount': 5119, 'location': 'Durham, NC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/882680002872868865/0m_1sN3p_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","After critical debate, Biden and Harris kept visiting swing state NC. What they did here. https://t.co/BPi2srds9N",en,0.0,1815132158006108473,"After critical debate, Biden and Harris kept visiting swing state NC. What they did here. HTTPURL"
0,0,0,False,2024-07-21,"{'id': 1439663948542976006, 'id_str': '1439663948542976006', 'url': 'https://twitter.com/Sandra Frasier', 'username': 'Sandra Frasier', 'rawDescription': '', 'created': datetime.datetime(2021, 9, 19, 18, 54, 29, tzinfo=datetime.timezone.utc), 'followersCount': 53, 'friendsCount': 50, 'statusesCount': 708, 'favouritesCount': 1159, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1439664409597595649/k9yKT6CO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@joncoopertweets Absolutely. Thank you President Biden ❤️❤️❤️❤️❤️,en,0.0,1815132157989224726,@USER Absolutely. Thank you President Biden
0,0,0,False,2024-07-21,"{'id': 1427341736154705923, 'id_str': '1427341736154705923', 'url': 'https://twitter.com/Bruce Knecht', 'username': 'Bruce Knecht', 'rawDescription': '', 'created': datetime.datetime(2021, 8, 16, 18, 49, 47, tzinfo=datetime.timezone.utc), 'followersCount': 119, 'friendsCount': 112, 'statusesCount': 5212, 'favouritesCount': 4858, 'listedCount': 5, 'mediaCount': 59, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@2ndATexan @OrinKerr ""Everything he said is true."" Donald Trump wouldn't know what was true if it kicked him in the ass.",en,0.0,1815132157842702504,"@USER @USER ""Everything he said is true."" Donald Trump wouldn't know what was true if it kicked him in the ass."
0,0,0,False,2024-07-21,"{'id': 1180120348827750400, 'id_str': '1180120348827750400', 'url': 'https://twitter.com/Troy Hawkins', 'username': 'Troy Hawkins', 'rawDescription': '', 'created': datetime.datetime(2019, 10, 4, 14, 0, 13, tzinfo=datetime.timezone.utc), 'followersCount': 56, 'friendsCount': 38, 'statusesCount': 1929, 'favouritesCount': 16, 'listedCount': 0, 'mediaCount': 190, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1180120763233439745/Op-orJdJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@acnewsitics She’s awful this lady should not even been considered for VP. What a joke I’m sure foreign leaders are shaking in there boots. MAGA,en,0.0,1815132157704327318,@USER Shes awful this lady should not even been considered for VP. What a joke Im sure foreign leaders are shaking in there boots. MAGA
0,0,0,False,2024-07-21,"{'id': 1282410289, 'id_str': '1282410289', 'url': 'https://twitter.com/MAGA Republican Myers_ I stand by President Trump', 'username': 'MAGA Republican Myers_ I stand by President Trump', 'rawDescription': ""Democrats will not force me to change my values or my morals. I'm not for sale #DefundFBI #Garland #Trump2024 #lawandorder #refundthepolice\n\n#FFEMT4Life"", 'created': datetime.datetime(2013, 3, 20, 5, 34, 39, tzinfo=datetime.timezone.utc), 'followersCount': 377, 'friendsCount': 369, 'statusesCount': 5941, 'favouritesCount': 36729, 'listedCount': 8, 'mediaCount': 367, 'location': 'Pennsylvania', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/460078392386154496/9jnr4l5x_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@NewsWire_US post is ridiculous. Kamala who 😂,en,0.0,1815132157599535131,@USER post is ridiculous. Kamala who
0,2,2,False,2024-07-21,"{'id': 8942262, 'id_str': '8942262', 'url': 'https://twitter.com/The News & Observer', 'username': 'The News & Observer', 'rawDescription': 'The best news, sports and video for Raleigh, Durham, Chapel Hill, Cary and central and eastern North Carolina. Part of @McClatchy.', 'created': datetime.datetime(2007, 9, 18, 1, 20, 12, tzinfo=datetime.timezone.utc), 'followersCount': 237835, 'friendsCount': 663, 'statusesCount': 230329, 'favouritesCount': 1636, 'listedCount': 2570, 'mediaCount': 30903, 'location': 'Raleigh, NC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1420801522980564998/DRBnn7xI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","After critical debate, Biden and Harris kept visiting swing state NC. What they did here. https://t.co/GbTSNhed7L",en,5.0,1815132157393653875,"After critical debate, Biden and Harris kept visiting swing state NC. What they did here. HTTPURL"
0,0,0,False,2024-07-21,"{'id': 1529911174896177172, 'id_str': '1529911174896177172', 'url': 'https://twitter.com/God Arguments', 'username': 'God Arguments', 'rawDescription': 'My focus is on right-wing and Christian culture and morals, and how it intersects with modern society, technology, and art.\n\nReject intentional triggering.', 'created': datetime.datetime(2022, 5, 26, 19, 44, 12, tzinfo=datetime.timezone.utc), 'followersCount': 814, 'friendsCount': 263, 'statusesCount': 13751, 'favouritesCount': 77165, 'listedCount': 6, 'mediaCount': 766, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1587109751275638785/GOs1V9Xa_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Biden: This election is all yours. Don't blow it.

Kamala: Then how am I supposed to win???",en,2.0,1815132157322363119,Biden: This election is all yours. Don't blow it. Kamala: Then how am I supposed to win???
0,0,0,False,2024-07-21,"{'id': 1740134521440260096, 'id_str': '1740134521440260096', 'url': 'https://twitter.com/Emily Miller', 'username': 'Emily Miller', 'rawDescription': '', 'created': datetime.datetime(2023, 12, 27, 22, 17, 14, tzinfo=datetime.timezone.utc), 'followersCount': 88, 'friendsCount': 116, 'statusesCount': 3551, 'favouritesCount': 2659, 'listedCount': 0, 'mediaCount': 30, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1740134875040989184/UDVbd5Tm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@ksorbs @elonmusk allows this but a conservative friend was banned for no apparent reason.,en,0.0,1815132157301641277,@USER @USER allows this but a conservative friend was banned for no apparent reason.
0,0,0,False,2024-07-21,"{'id': 1711511847705473024, 'id_str': '1711511847705473024', 'url': 'https://twitter.com/LivMin', 'username': 'LivMin', 'rawDescription': 'Christian ✝️ Wife 💍 Mother, Grandmother, Back the Blue and proud MAGA supporter. TRUMP/VANCE 2024 🇺🇸🇺🇸🇺🇸 NO DM’S, PORN, CRYPTO or LOTTERY WINNERS', 'created': datetime.datetime(2023, 10, 9, 22, 40, 41, tzinfo=datetime.timezone.utc), 'followersCount': 807, 'friendsCount': 941, 'statusesCount': 5129, 'favouritesCount': 14146, 'listedCount': 0, 'mediaCount': 8, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1828160731805605888/ddJGVdM6_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@KamVTV @JDVance1 Not if she’s the Presidential nominee.,en,0.0,1815132156756099449,@USER @USER Not if shes the Presidential nominee.
0,0,1,False,2024-07-21,"{'id': 1183426022189887488, 'id_str': '1183426022189887488', 'url': 'https://twitter.com/Freda A Blyth', 'username': 'Freda A Blyth', 'rawDescription': '', 'created': datetime.datetime(2019, 10, 13, 16, 56, 11, tzinfo=datetime.timezone.utc), 'followersCount': 18, 'friendsCount': 176, 'statusesCount': 4907, 'favouritesCount': 4320, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@dkreative1 @scoopercooper That's a pretty broad assumption seeing that one of the examples given in the report was the leadership races for the Conservative party. I think all parties and all people running anywhere for office need to be vigilant.,en,0.0,1815132156727001345,@USER @USER That's a pretty broad assumption seeing that one of the examples given in the report was the leadership races for the Conservative party. I think all parties and all people running anywhere for office need to be vigilant.
0,0,0,False,2024-07-21,"{'id': 1758544324571090944, 'id_str': '1758544324571090944', 'url': 'https://twitter.com/Hood Ross', 'username': 'Hood Ross', 'rawDescription': 'TRUTH MAN OF GOD HOLY💯♥️💪🙏 #boostofpostiveenergy MUSIC ARTIST CREATOR #KILLUMIMATI', 'created': datetime.datetime(2024, 2, 16, 17, 30, 53, tzinfo=datetime.timezone.utc), 'followersCount': 247, 'friendsCount': 508, 'statusesCount': 11537, 'favouritesCount': 10051, 'listedCount': 0, 'mediaCount': 1495, 'location': 'Kingdom of heaven ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1840941454056730625/v7FgKE_K_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",I found this on NewsBreak: Harris says she intends ‘to earn and win this nomination’ after Biden drops out  https://t.co/CIjwCEimfh,en,0.0,1815132156009549872,I found this on NewsBreak: Harris says she intends to earn and win this nomination after Biden drops out HTTPURL
0,0,0,False,2024-07-21,"{'id': 1779334619390672896, 'id_str': '1779334619390672896', 'url': 'https://twitter.com/Canadian Girl/Not Sorry 🇨🇦 🇮🇱', 'username': 'Canadian Girl/Not Sorry 🇨🇦 🇮🇱', 'rawDescription': ""Canadian Girl with zero filter.\nDon't care if you're offended.\nHark! Thou lady is full of snark,\nIn her cupcake dress of velvet so dark."", 'created': datetime.datetime(2024, 4, 14, 2, 23, 44, tzinfo=datetime.timezone.utc), 'followersCount': 732, 'friendsCount': 138, 'statusesCount': 18161, 'favouritesCount': 40399, 'listedCount': 0, 'mediaCount': 4912, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1824178685215170560/dR1QPaV2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@bgirl3_0 He should have pulled out before conceiving Hunter Biden.,en,1.0,1815132155938542051,@USER He should have pulled out before conceiving Hunter Biden.
0,0,0,False,2024-07-21,"{'id': 715292096, 'id_str': '715292096', 'url': 'https://twitter.com/🇨🇦✝️Joe✝️🇨🇦', 'username': '🇨🇦✝️Joe✝️🇨🇦', 'rawDescription': '❤️\u200d🔥✝️', 'created': datetime.datetime(2012, 7, 25, 2, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 254, 'friendsCount': 229, 'statusesCount': 7793, 'favouritesCount': 17470, 'listedCount': 2, 'mediaCount': 316, 'location': 'none of your business', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1691902813717278723/yYTtEbJS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@Robert_Cr59 10, because I ain't giving shit to Biden.",en,0.0,1815132155296784767,"@USER 10, because I ain't giving shit to Biden."
0,0,0,False,2024-07-21,"{'id': 1268187414498951171, 'id_str': '1268187414498951171', 'url': 'https://twitter.com/Trump Train Conductor', 'username': 'Trump Train Conductor', 'rawDescription': 'Patriot, Marine dad, Army veteran 11B TOW, musician, 32 year semi-retired nurse, conservative, MAGA, lifetime ban by Dorsey’s Twitter, reinstated by Musk.', 'created': datetime.datetime(2020, 6, 3, 14, 27, 33, tzinfo=datetime.timezone.utc), 'followersCount': 1083, 'friendsCount': 1746, 'statusesCount': 9916, 'favouritesCount': 25900, 'listedCount': 7, 'mediaCount': 210, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1830748546619875328/SqO-gUZm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@SquirrelScrambl @Sidhe13 @Lets_Play_MEOW @GOP @Heritage I only have to give you one, even though there’s many, yall support the murder of babies, you can sugar coat it, you can dip it in honey, its not health care, it’s fucking evil!",en,0.0,1815132155057405970,"@USER @USER @USER @USER @USER I only have to give you one, even though theres many, yall support the murder of babies, you can sugar coat it, you can dip it in honey, its not health care, its fucking evil!"
0,0,0,False,2024-07-21,"{'id': 461495339, 'id_str': '461495339', 'url': ""https://twitter.com/I'm just here for the ambiance"", 'username': ""I'm just here for the ambiance"", 'rawDescription': '', 'created': datetime.datetime(2012, 1, 11, 21, 30, 37, tzinfo=datetime.timezone.utc), 'followersCount': 370, 'friendsCount': 644, 'statusesCount': 34298, 'favouritesCount': 2996, 'listedCount': 1, 'mediaCount': 5604, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1178331407090888704/ULXn6SS4_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@TisMoreorLess @yashar More insulting, especially when the best shot candidate will still be Biden. 

Harris/Kelly has a shot, but not in that order.",en,0.0,1815132154973794737,"@USER @USER More insulting, especially when the best shot candidate will still be Biden. Harris/Kelly has a shot, but not in that order."
0,0,0,False,2024-07-21,"{'id': 841346448, 'id_str': '841346448', 'url': ""https://twitter.com/Boris D'Burger-Zilla (not angry, disappointed)"", 'username': ""Boris D'Burger-Zilla (not angry, disappointed)"", 'rawDescription': ""We shall not flag or fail. We shall go on to the end. We'll fight #TFTD in the air & on the beach. Pronouns: He, She, It. X, BlueSky and Mastodon Me."", 'created': datetime.datetime(2012, 9, 23, 9, 12, 59, tzinfo=datetime.timezone.utc), 'followersCount': 280, 'friendsCount': 93, 'statusesCount': 87565, 'favouritesCount': 24800, 'listedCount': 32, 'mediaCount': 8805, 'location': 'Oxford', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1475369886037721094/z8aWkHD3_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@VoteBlue4lyfe @rookie_1706 @UMFanJosh It would be nice if more people had a bit of respect for a proper hero. Good people like these: #Trump #Biden #bidenquits https://t.co/iFmbkeVRoG,en,0.0,1815132154579333130,@USER @USER @USER It would be nice if more people had a bit of respect for a proper hero. Good people like these: Trump Biden bidenquits HTTPURL
0,0,0,False,2024-07-21,"{'id': 1325165396933058560, 'id_str': '1325165396933058560', 'url': 'https://twitter.com/Ashley 💙 Lynn', 'username': 'Ashley 💙 Lynn', 'rawDescription': 'Iowan,mom, bully breed adopter that believes in Democracy and a women’s right to choose! NO DMS! #KamalaHarris2024 💙', 'created': datetime.datetime(2020, 11, 7, 19, 57, 14, tzinfo=datetime.timezone.utc), 'followersCount': 943, 'friendsCount': 1704, 'statusesCount': 1805, 'favouritesCount': 6927, 'listedCount': 1, 'mediaCount': 68, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1841954776721797121/RgQf3qQI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@realTuckFrumper Give them time. I think it’s nice that they give Biden and Biden alone the recognition and respect he deserves.,en,28.0,1815132154554401020,@USER Give them time. I think its nice that they give Biden and Biden alone the recognition and respect he deserves.
0,0,0,False,2024-07-21,"{'id': 1597648720933392384, 'id_str': '1597648720933392384', 'url': 'https://twitter.com/David Waite', 'username': 'David Waite', 'rawDescription': 'Native South Florida Realtor with over 22 years of real estate experience combined with 13 years of paralegal experience in the field of foreclosure defense.', 'created': datetime.datetime(2022, 11, 29, 17, 48, 38, tzinfo=datetime.timezone.utc), 'followersCount': 119, 'friendsCount': 33, 'statusesCount': 710, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 72, 'location': 'Palm Beach Gardens, FL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1597648794379763714/irOBDxf0_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@SarahLongwell25 I love how you Democrats claim that Biden, stepping down for incompetence is putting America first when the whole term of Biden has been America last you cannot spin your way out of this one. Trump.
2024 baby",en,0.0,1815132154247967033,"@USER I love how you Democrats claim that Biden, stepping down for incompetence is putting America first when the whole term of Biden has been America last you cannot spin your way out of this one. Trump. 2024 baby"
0,0,2,False,2024-07-21,"{'id': 858812544, 'id_str': '858812544', 'url': 'https://twitter.com/Adam Mockler🇺🇸🦅', 'username': 'Adam Mockler🇺🇸🦅', 'rawDescription': 'Gen-Z Reporter @meidastouch | Top-Tier Politics', 'created': datetime.datetime(2012, 10, 2, 22, 34, 51, tzinfo=datetime.timezone.utc), 'followersCount': 56434, 'friendsCount': 2452, 'statusesCount': 1460, 'favouritesCount': 11005, 'listedCount': 214, 'mediaCount': 272, 'location': 'Chicago, IL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1734611977253892096/SItz3Ylr_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@AvDebateEnjoyer I argued that Biden didn’t have dementia, and I would still argue that today.",en,8.0,1815132154210222101,"@USER I argued that Biden didnt have dementia, and I would still argue that today."
0,0,5,False,2024-07-21,"{'id': 1480258444179517445, 'id_str': '1480258444179517445', 'url': 'https://twitter.com/nour elden', 'username': 'nour elden', 'rawDescription': 'I love spreading peace in the world and rejecting violence', 'created': datetime.datetime(2022, 1, 9, 19, 21, 51, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 241, 'statusesCount': 733, 'favouritesCount': 203, 'listedCount': 0, 'mediaCount': 371, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1720829927757377536/PyrMWhcR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Biden withdraws

#KamalaHarris
#Kamala2024
#Kamala
#Trump https://t.co/ct7yyFoT7a",en,0.0,1815132154130755942,Biden withdraws Kamala Harris Kamala 2024 Kamala Trump HTTPURL
0,0,0,False,2024-07-21,"{'id': 1178725512837029890, 'id_str': '1178725512837029890', 'url': 'https://twitter.com/Joseph Broome', 'username': 'Joseph Broome', 'rawDescription': 'Father, Husband, Christian, Iraq Veteran, Seeker of Truth. Repost is not an endorsement. Patriotic American.', 'created': datetime.datetime(2019, 9, 30, 17, 37, 25, tzinfo=datetime.timezone.utc), 'followersCount': 285, 'friendsCount': 216, 'statusesCount': 6018, 'favouritesCount': 330, 'listedCount': 1, 'mediaCount': 149, 'location': 'MS', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1730008335829598208/1UhCXD6f_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@Schizointel Were you ridin with Biden?,en,0.0,1815132153950167452,@USER Were you ridin with Biden?
0,0,1,False,2024-07-21,"{'id': 16404646, 'id_str': '16404646', 'url': 'https://twitter.com/WIS News 10', 'username': 'WIS News 10', 'rawDescription': ""The Midlands' first choice since 1953! Breaking News, Investigations, and Sports. Get your latest weather here @wisfirstalert"", 'created': datetime.datetime(2008, 9, 22, 15, 26, tzinfo=datetime.timezone.utc), 'followersCount': 156436, 'friendsCount': 3077, 'statusesCount': 315510, 'favouritesCount': 16527, 'listedCount': 1115, 'mediaCount': 67087, 'location': 'Columbia, SC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1702766089086623744/sRFylZTp_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",What happens next: Joe Biden wants to pass the baton to Kamala Harris. Here’s how that might work https://t.co/4D5AmpEOlY,en,0.0,1815132153815916620,What happens next: Joe Biden wants to pass the baton to Kamala Harris. Heres how that might work HTTPURL
0,0,5,False,2024-07-21,"{'id': 1387848138015350785, 'id_str': '1387848138015350785', 'url': 'https://twitter.com/PH', 'username': 'PH', 'rawDescription': '', 'created': datetime.datetime(2021, 4, 29, 19, 16, 12, tzinfo=datetime.timezone.utc), 'followersCount': 83, 'friendsCount': 64, 'statusesCount': 2752, 'favouritesCount': 975, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Originally Joe Biden refused to endorse Kamala Harris The Democrat vultures must’ve put the squeeze on poor old Joe to fall in line,en,0.0,1815132153744884006,Originally Joe Biden refused to endorse Kamala Harris The Democrat vultures mustve put the squeeze on poor old Joe to fall in line
0,0,0,False,2024-07-21,"{'id': 1374672473984266244, 'id_str': '1374672473984266244', 'url': 'https://twitter.com/coalhands', 'username': 'coalhands', 'rawDescription': 'https://t.co/e4vUioxrxu', 'created': datetime.datetime(2021, 3, 24, 10, 40, 45, tzinfo=datetime.timezone.utc), 'followersCount': 99, 'friendsCount': 160, 'statusesCount': 6433, 'favouritesCount': 12393, 'listedCount': 3, 'mediaCount': 1771, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1669455734910730244/nOrPyiO7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",GTA 6 definitely getting delayed so they can include this last Biden Trump saga,en,1.0,1815132153719775290,GTA 6 definitely getting delayed so they can include this last Biden Trump saga
0,0,0,False,2024-07-21,"{'id': 793001270, 'id_str': '793001270', 'url': 'https://twitter.com/Mícheál Ó Gallchobhair', 'username': 'Mícheál Ó Gallchobhair', 'rawDescription': 'I wasn’t born in the US, I came here by choice to be a part of this great land, I didn’t come here to change it, if you did then it’s time you left.', 'created': datetime.datetime(2012, 8, 31, 3, 50, 13, tzinfo=datetime.timezone.utc), 'followersCount': 1122, 'friendsCount': 1419, 'statusesCount': 61736, 'favouritesCount': 1069, 'listedCount': 5, 'mediaCount': 558, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1837275673896886272/tBLggEv0_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@piersmorgan It’s pretty obvious now that the Democrats used Biden to get RFK Jr out of the Communist Democrats Primary race &amp; then force Biden out.,en,0.0,1815132153702916216,@USER Its pretty obvious now that the Democrats used Biden to get RFK Jr out of the Communist Democrats Primary race &amp; then force Biden out.
0,0,0,False,2024-07-21,"{'id': 2393807766, 'id_str': '2393807766', 'url': 'https://twitter.com/Nothing but the truth!! @liquidlife13', 'username': 'Nothing but the truth!! @liquidlife13', 'rawDescription': 'James “Jimi” Cartwright 100% enlightened human being, giving the best advice I can on the truth NO DMs 🙏 unless authorized 🙏', 'created': datetime.datetime(2014, 3, 17, 5, 6, 38, tzinfo=datetime.timezone.utc), 'followersCount': 1178, 'friendsCount': 411, 'statusesCount': 6408, 'favouritesCount': 5477, 'listedCount': 5, 'mediaCount': 315, 'location': 'Canada', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1813265015413350404/QDq9Dh7B_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@mark_slapinski Oh my God this news I have been smiling for the last 20 minutes and I can’t get the smile off my face

My cheeks are hurting. I’m so happy. 

the downside is, I think these crazy bastards are gonna do something really nuts, Biden and Trudeau giving up, scares me quite a bit 🤔😳",en,0.0,1815132153690382443,"@USER Oh my God this news I have been smiling for the last 20 minutes and I cant get the smile off my face My cheeks are hurting. Im so happy. the downside is, I think these crazy bastards are gonna do something really nuts, Biden and Trudeau giving up, scares me quite a bit"
0,0,0,False,2024-07-21,"{'id': 1814704934647906305, 'id_str': '1814704934647906305', 'url': 'https://twitter.com/MAGA Squidward 🇺🇸 🗿', 'username': 'MAGA Squidward 🇺🇸 🗿', 'rawDescription': 'Alpha Male. Trump Supporter. NRA Member. 🇺🇸 🗿', 'created': datetime.datetime(2024, 7, 20, 16, 52, 36, tzinfo=datetime.timezone.utc), 'followersCount': 55, 'friendsCount': 36, 'statusesCount': 154, 'favouritesCount': 224, 'listedCount': 0, 'mediaCount': 80, 'location': 'Bikini Bottom', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823220369123119104/Bb8EJxGd_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Biden knew it was time to drop out the second he knew he would have to get past me. https://t.co/Trnp00kO1r,en,0.0,1815132153627459954,Biden knew it was time to drop out the second he knew he would have to get past me. HTTPURL
0,0,0,False,2024-07-21,"{'id': 16379892, 'id_str': '16379892', 'url': 'https://twitter.com/John Lowery', 'username': 'John Lowery', 'rawDescription': 'Internet marketer, musician, singer, freedom lover, dad, puzzle junkie, nutrition enthusiast, truth seeker, fortune teller, and stand-up paddle surfer.', 'created': datetime.datetime(2008, 9, 20, 17, 45, 10, tzinfo=datetime.timezone.utc), 'followersCount': 84817, 'friendsCount': 87647, 'statusesCount': 21900, 'favouritesCount': 14840, 'listedCount': 835, 'mediaCount': 911, 'location': 'Carlsbad, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000744063890/570e73bae0da3201fa457b6297b2c362_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@davidhogg111 It's disappointing to see the Democratic Party elites, who often champion democracy, go against the will of the people and push Biden out.",en,0.0,1815132153547792407,"@USER It's disappointing to see the Democratic Party elites, who often champion democracy, go against the will of the people and push Biden out."
